URL,İlan No,İlan Tarihi,İlçe,İl,Fiyat,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş,Araç Durumu,Ort. Yakıt Tüketimi,Yakıt Deposu,Takasa Uygun,Kimden
"https://www.arabam.com/ilan/sahibinden-satilik-renault-clio-1-5-dci-icon/sahibinden-renault-clio-1-5-dci-icon-2017-model/35245351","35245351",02 Aralık 2025,"Karabağlar","İzmir","760.000 TL","Renault","Clio","1.5 dCi Icon","2017","211.000 km","Düz","Dizel","Hatchback/5","Beyaz","1461 cc","90 hp","Önden Çekiş","İkinci El","3,6 lt","45 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-x-1-2-puretech-feel-bold/hatasiz-boyasiz-tramersiz-citroen-c4x-feel-bold/35377043","35377043",02 Aralık 2025,"Gaziemir","İzmir","1.360.000 TL","Citroen","C4 X","1.2 PureTech Feel Bold","2024","41.673 km","Otomatik","Benzin","SUV","Beyaz","1199 cc","132 hp","Önden Çekiş","İkinci El","4,9 lt","50 lt","Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-citroen-c4-x-1-2-puretech-shine-bold/mia-car-2023-citroen-c4-x-1-2-puretech-1-450-000-tl-kredi/35377021","35377021",02 Aralık 2025,"Gaziemir","İzmir","1.545.900 TL","Citroen","C4 X","1.2 PureTech Shine Bold","2023","39.980 km","Otomatik","Benzin","SUV","Siyah","1199 cc","132 hp","Önden Çekiş","İkinci El","4,9 lt","50 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban/fiat-poyraz-dan-simdi-al-3-ay-sonra-ode-2023-1-4-egea-urban/35376983","35376983",02 Aralık 2025,"Gaziemir","İzmir","1.014.900 TL","Fiat","Egea","1.4 Fire Urban","2023","47.270 km","Düz","Benzin","Sedan","Gri","1368 cc","95 hp","Önden Çekiş","İkinci El","6,4 lt","45 lt","Takasa Uygun","Yetkili Bayiden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban/best-2-el-den-1-19-kredi-orani-ile-fiat-egea-1-4-fire-urban-2023/35131101","35131101",02 Aralık 2025,"Gaziemir","İzmir","979.900 TL","Fiat","Egea","1.4 Fire Urban","2023","24.000 km","Düz","Benzin","Sedan","Turuncu","1368 cc","95 hp","Önden Çekiş","İkinci El","6,4 lt","45 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban/fiatpoyraz-dan-simdi-al-3-ay-sonra-faizsiz-ode-egea-sedan-urban/34232362","34232362",02 Aralık 2025,"Gaziemir","İzmir","969.900 TL","Fiat","Egea","1.4 Fire Urban","2021","87.946 km","Düz","Benzin","Sedan","Mavi","1368 cc","95 hp","Önden Çekiş","İkinci El","6,4 lt","45 lt","Takasa Uygun","Yetkili Bayiden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-4-fire-urban/ceki-demirli-107-000-km-kusursuz-temizlikte-2018/35376925","35376925",02 Aralık 2025,"Menderes","İzmir","652.500 TL","Fiat","Egea","1.4 Fire Urban","2018","107.000 km","Düz","LPG & Benzin","Sedan","Gri","1368 cc","95 hp","Önden Çekiş","İkinci El","5,7 lt","45 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-renault-fluence-1-5-dci-touch/galeriden-renault-fluence-1-5-dci-touch-2015-model-izmir/35376673","35376673",02 Aralık 2025,"Menderes","İzmir","710.000 TL","Renault","Fluence","1.5 dCi Touch","2015","243.000 km","Yarı Otomatik","Dizel","Sedan","Beyaz","1461 cc","110 hp","Önden Çekiş","İkinci El","4,4 lt","60 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-siena-1-4-el/2001-klimali-1-4-lpgli-siena-orjinal-229-binde/32999903","32999903",02 Aralık 2025,"Gaziemir","İzmir","259.000 TL","Fiat","Siena","1.4 EL","2001","229.000 km","Düz","LPG & Benzin","Sedan","Beyaz","1372 cc","71 hp","Önden Çekiş","İkinci El",,"51 lt","Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-limited/2024-model-limited-egea-39-000-km-de/35376846","35376846",02 Aralık 2025,"Konak","İzmir","1.250.000 TL","Fiat","Egea","1.6 Multijet Limited","2024","39.000 km","Yarı Otomatik","Dizel","Sedan","Füme","1598 cc","130 hp","Önden Çekiş","İkinci El","4,4 lt","50 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy-plus/buyuksoylu-filo-2022-fiat-egea-1-6-mjet-easy-plus-dizel-otomatik/35376841","35376841",02 Aralık 2025,"Menemen","İzmir","1.065.000 TL","Fiat","Egea","1.6 Multijet Easy Plus","2022","76.982 km","Yarı Otomatik","Dizel","Sedan","Beyaz","1598 cc","130 hp","Önden Çekiş","İkinci El","4,4 lt","50 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-albea-1-3-multijet-dynamic/firsat-araci-ilk-gelen-alir-krd-kartina-12-taksit/35376837","35376837",02 Aralık 2025,"Menemen","İzmir","268.500 TL","Fiat","Albea","1.3 Multijet Dynamic","2006","325.000 km","Düz","Dizel","Sedan","Beyaz","1248 cc","70 hp","Önden Çekiş","İkinci El","4,7 lt","48 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy/dokay2-den-2022-egea-1-6-multijet-easy-dct-130hp-degisensiz/35376816","35376816",02 Aralık 2025,"Gaziemir","İzmir","985.000 TL","Fiat","Egea","1.6 Multijet Easy","2022","124.223 km","Otomatik","Dizel","Sedan","Beyaz","1401 - 1600 cm3","126 - 150 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-egea-1-6-multijet-easy/uqka-2020-fiat-egea-1-6-mjet-otm-hatasiz/32271337","32271337",02 Aralık 2025,"Gaziemir","İzmir","905.000 TL","Fiat","Egea","1.6 Multijet Easy","2020","145.000 km","Otomatik","Dizel","Sedan","Beyaz","1401 - 1600 cm3","101 - 125 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-m-sport/nigdeliler-2024-bmw-320i-sedan-1-6-m-sport-bayi-makyajli-7431/29686636","29686636",02 Aralık 2025,"Gaziemir","İzmir","4.095.000 TL","BMW","3 Serisi","320i M Sport","2024","15.953 km","Otomatik","Benzin","Sedan","Siyah","1597 cc","170 hp","Arkadan İtiş","İkinci El","7,3 lt","59 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-citroen-c3-1-2-puretech-feel/aktan-auto-dan-19-model-c3-otomatik-vites-80-000-km-firsat-araci/35376760","35376760",02 Aralık 2025,"Bornova","İzmir","710.000 TL","Citroen","C3","1.2 PureTech Feel","2019","80.400 km","Otomatik","Benzin","Hatchback/5","Beyaz","1199 cc","112 hp","Önden Çekiş","İkinci El","4,8 lt","47 lt","Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-fiat-marea-1-6-liberty/sahibinden-fiat-marea-1-6-liberty-2004-model/35368984","35368984",02 Aralık 2025,"Seferihisar","İzmir","272.000 TL","Fiat","Marea","1.6 Liberty","2004","262.000 km","Düz","LPG & Benzin","Sedan","Gri (metalik)","1596 cc","103 hp","Önden Çekiş","İkinci El","8,1 lt","63 lt",,"Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-1-3-multijet-pop/2013-punto-pop-1-3-multijet-degisensiz-205-000-km/29901118","29901118",02 Aralık 2025,"Gaziemir","İzmir","475.000 TL","Fiat","Punto","1.3 Multijet Pop","2013","205.000 km","Düz","Dizel","Hatchback/5","Beyaz","1248 cc","75 hp","Önden Çekiş","İkinci El","4,2 lt","45 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-advanced/nigdeliler-2024-audi-a3-sedan-35-tfsi-advanced-bayi-7262/29038680","29038680",02 Aralık 2025,"Gaziemir","İzmir","2.845.000 TL","Audi","A3","A3 Sedan 35 TFSI Advanced","2024","6.644 km","Otomatik","Benzin","Sedan","Gri","1401 - 1600 cm3","126 - 150 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-fiat-punto-1-2-pop/2012-punto-1-2-pop-135-000km-degisensiz-boyasiz-tramersiz/35376739","35376739",02 Aralık 2025,"Aliağa","İzmir","499.000 TL","Fiat","Punto","1.2 Pop","2012","135.000 km","Düz","Benzin","Hatchback/5","Beyaz","1242 cc","69 hp","Önden Çekiş","İkinci El","5,2 lt","45 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-clio-1-2-joy/sahibinden-renault-clio-1-2-joy-2013-model/35374579","35374579",02 Aralık 2025,"Buca","İzmir","640.000 TL","Renault","Clio","1.2 Joy","2013","130.000 km","Düz","Benzin","Hatchback/5","Kırmızı","1149 cc","75 hp","Önden Çekiş","İkinci El","5,5 lt","45 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-opel-astra-1-4-gl/sahibinden-opel-astra-1-4-gl-2000-model/23638826","23638826",02 Aralık 2025,"Kemalpaşa","İzmir","305.000 TL","Opel","Astra","1.4 GL","2000","268.000 km","Düz","LPG & Benzin","Sedan","Kırmızı","1388 cc","90 hp","Önden Çekiş","İkinci El","7,1 lt","52 lt",,"Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-6-hdi-live/2018-citroen-c-elysee-1-6-hdi-dizel-manuel-beyaz-124-000-km/35376746","35376746",02 Aralık 2025,"Bayraklı","İzmir","719.000 TL","Citroen","C-Elysee","1.6 HDi Live","2018","124.000 km","Düz","Dizel","Sedan","Beyaz","1560 cc","93 hp","Önden Çekiş","İkinci El","4,3 lt","48 lt","Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-530i-xdrive-m-sport/autovega-2017-bmw-530i-xdrive-hatasiz-elek-koltuk-vakum-hafiza/35376618","35376618",02 Aralık 2025,"Konak","İzmir","2.450.000 TL","BMW","5 Serisi","530i xDrive M Sport","2017","216.000 km","Otomatik","Benzin","Sedan","Beyaz","1998 cc","252 hp","4WD (Sürekli)","İkinci El","6,7 lt","68 lt","Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-dacia-logan-1-5-dci-ambiance/2006-uygun-fiyatli-sifir-muayene-sifir-lastik-k-k-12-taksit/35376611","35376611",02 Aralık 2025,"Menemen","İzmir","222.222 TL","Dacia","Logan","1.5 dCi Ambiance","2006","298.000 km","Düz","Dizel","Sedan","Beyaz","1401 - 1600 cm3","51 - 75 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-dacia-logan-1-5-dci-ambiance/erdem-otomotiv-izmir/35376610","35376610",02 Aralık 2025,"Buca","İzmir","289.000 TL","Dacia","Logan","1.5 dCi Ambiance","2009","275.000 km","Düz","Dizel","Pick-up","Beyaz","1461 cc","70 hp","Önden Çekiş","İkinci El","5,1 lt","50 lt","Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-citroen-c4-picasso-1-6-bluehdi-feel/son-20-gun-sahibinden-citroen-c4-picasso-1-6-bluehdi-feel-2017-model-izmir/33099165","33099165",02 Aralık 2025,"Konak","İzmir","1.300.000 TL","Citroen","C4 Picasso","1.6 BlueHDi Feel","2017","72.700 km","Otomatik","Dizel","MPV","Gri","1560 cc","122 hp","Önden Çekiş","İkinci El","3,9 lt","55 lt",,"Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-i-serisi-i5-edrive30-m-sport/2024-bmw-i5-m-sport-carbon-mokka-20-jnt-b-w-sogutma-head-up/35376468","35376468",02 Aralık 2025,"Gaziemir","İzmir","4.179.000 TL","BMW","i Serisi","i5 eDrive30 M Sport","2024","32.000 km","Otomatik","Elektrik","Sedan","Siyah","-","201 - 225 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-i-serisi-i5-edrive30-m-sport/2024-i5-edrive40-m-sport-hatasiz-b-w-sogutma-head-up-otonom-360/35376445","35376445",02 Aralık 2025,"Gaziemir","İzmir","4.490.000 TL","BMW","i Serisi","i5 eDrive30 M Sport","2024","40.000 km","Otomatik","Elektrik","Sedan","Siyah","-","201 - 225 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-m-sport/2025-bmw-5-serisi-520i-mhev-m-sport/35376435","35376435",02 Aralık 2025,"Gaziemir","İzmir","6.350.000 TL","BMW","5 Serisi","520i M Sport","2025","10.500 km","Otomatik","Benzin","Sedan","Siyah","1597 cc","190 hp","Arkadan İtiş","İkinci El","5,7 lt","60 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-7-serisi-730d-standart/bmw-730d-dizel-short-muhtesem-kondisyon/27739257","27739257",02 Aralık 2025,"Konak","İzmir","1.000.000 TL","BMW","7 Serisi","730d Standart","2005","510.000 km","Otomatik","Dizel","Sedan","Gri","2501 - 3000 cm3","226 - 250 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-luxury-line/mia-car-2019-bmw-520i-luxury-line-orijinal-2-550-000-tl-kredi/35376298","35376298",02 Aralık 2025,"Gaziemir","İzmir","3.300.000 TL","BMW","5 Serisi","520i Luxury Line","2019","125.000 km","Otomatik","Benzin","Sedan","Gri","1597 cc","170 hp","Arkadan İtiş","İkinci El","6,5 lt","68 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-citroen-ami-my-ami-pop/beyturk-2022-citroen-ami-cam-tavan-hatasiz/35376280","35376280",02 Aralık 2025,"Konak","İzmir","355.000 TL","Citroen","AMİ","My Ami Pop","2022","9.000 km","Otomatik","Elektrik","Coupe","Gri","1598 cc","80 hp","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-renault-clio-1-2-joy/ozer-otomotivden-63-000-de-clio-taksit-imkani/34872047","34872047",02 Aralık 2025,"Gaziemir","İzmir","672.000 TL","Renault","Clio","1.2 Joy","2015","63.000 km","Düz","Benzin","Station wagon","Beyaz","1149 cc","75 hp","Önden Çekiş","İkinci El","5,5 lt","45 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-1-5-crdi-admire/sahibinden-hyundai-accent-1-5-crdi-admire-2006-model/31922828","31922828",02 Aralık 2025,"Bornova","İzmir","380.000 TL","Hyundai","Accent","1.5 CRDi Admire","2006","178.000 km","Düz","Dizel","Sedan","Gri (metalik)","1493 cc","82 hp","Önden Çekiş","İkinci El","5,5 lt","45 lt",,"Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-executive-plus/88-000-km-2016-bmw-5-20i-executive-plus-tam-dolu/35376254","35376254",02 Aralık 2025,"Gaziemir","İzmir","2.285.000 TL","BMW","5 Serisi","520i Executive Plus","2016","88.000 km","Otomatik","Benzin","Sedan","Siyah","1592 cc","170 hp","Arkadan İtiş","İkinci El","6,7 lt","70 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-special-edition-luxury-line/2015-bmw-520i-executive-luxury-line-hayalet-nbt-e-bagaj-vakum/34530643","34530643",02 Aralık 2025,"Buca","İzmir","1.580.000 TL","BMW","5 Serisi","520i Special Edition Luxury Line","2015","230.000 km","Otomatik","Benzin","Sedan","Beyaz","1401 - 1600 cm3","151 - 175 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-5-serisi-520i-edition-m-sport/aky-motors-19-jant-360-kamera-shadow-otonom-vakum-kapi-m-perde/35376174","35376174",02 Aralık 2025,"Gaziemir","İzmir","4.695.000 TL","BMW","5 Serisi","520i Edition M Sport","2023","18.000 km","Otomatik","Benzin","Sedan","Gri","1597 cc","170 hp","Arkadan İtiş","İkinci El","7,1 lt","68 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-opel-astra-1-4-t-edition-plus/lusso-car-opel-astra-otomatik-en-dolusu/34870557","34870557",02 Aralık 2025,"Buca","İzmir","874.000 TL","Opel","Astra","1.4 T Edition Plus","2019","123.000 km","Otomatik","Benzin","Sedan","Füme","1364 cc","140 hp","Önden Çekiş","İkinci El","6,7 lt","56 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-mini-cooper-1-5-signature/camkiran-h2-gaziemir-den2020-mini-cooper-1-5-signature-136hp/34869741","34869741",02 Aralık 2025,"Gaziemir","İzmir","1.615.000 TL","Mini","Cooper","1.5 Signature","2020","40.355 km","Otomatik","Benzin","Hatchback/3","Kırmızı","1499 cc","136 hp","Önden Çekiş","İkinci El","5,6 lt","40 lt","Takasa Uygun","Yetkili Bayiden"
"https://www.arabam.com/ilan/galeriden-satilik-honda-civic-1-6-i-vtec-eco-executive/camkiran-h2-gaziemir-den2021-honda-civic-1-6-eco-executive-otm/34869444","34869444",02 Aralık 2025,"Gaziemir","İzmir","1.499.000 TL","Honda","Civic","1.6 i-VTEC Eco Executive","2021","109.475 km","Otomatik","LPG & Benzin","Sedan","Beyaz","1597 cc","125 hp","Önden Çekiş","İkinci El","6,3 lt","46 lt","Takasa Uygun","Yetkili Bayiden"
"https://www.arabam.com/ilan/galeriden-satilik-honda-civic-1-6-i-vtec-eco-elegance/ottobull-2021-honda-civic-1-6-i-vtec-125hp-eco-elegance-aut/34868692","34868692",02 Aralık 2025,"Buca","İzmir","1.420.000 TL","Honda","Civic","1.6 i-VTEC ECO Elegance","2021","184.722 km","Yarı Otomatik","LPG & Benzin","Sedan","Beyaz","1597 cc","125 hp","Önden Çekiş","İkinci El","6,3 lt","46 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-mercedes-benz-c-200-d-comfort/karatay-motors-mercedes-benz-c-200-d-bluetech-comfort/34868655","34868655",02 Aralık 2025,"Bornova","İzmir","1.795.750 TL","Mercedes - Benz","C","C 200 D Comfort","2018","191.000 km","Otomatik","Dizel","Sedan","Gri","1401 - 1600 cm3","126 - 150 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun Değil","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-hyundai-i20-1-2-mpi-elite/2015-hyundai-i20-1-2-mpi-elite-155-000-km/34868394","34868394",02 Aralık 2025,"Buca","İzmir","615.000 TL","Hyundai","i20","1.2 MPI Elite","2015","155.000 km","Düz","Benzin","Hatchback/5","Kahverengi","1248 cc","84 hp","Önden Çekiş","İkinci El","5 lt","50 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-ed-sport-plus/atadilekotomotiv-bmw-3-20i-ed-sport-plus/35376083","35376083",02 Aralık 2025,"Bornova","İzmir","1.625.000 TL","BMW","3 Serisi","320i ED Sport Plus","2014","89.000 km","Otomatik","Benzin","Sedan","Füme","1401 - 1600 cm3","151 - 175 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-318i-edition-luxury-line/karadas-hatasiz-bmw-3-18i-edition-luxury-line-f30/33893584","33893584",02 Aralık 2025,"Buca","İzmir","1.575.000 TL","BMW","3 Serisi","318i Edition Luxury Line","2017","170.000 km","Otomatik","Benzin","Sedan","Beyaz","1499 cc","136 hp","Arkadan İtiş","İkinci El","5 lt","60 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-316i-m-sport/snf-motors-dan-3-16-i-m-sport-hatasiz/34866814","34866814",02 Aralık 2025,"Gaziemir","İzmir","1.300.000 TL","BMW","3 Serisi","316i M Sport","2012","250.000 km","Otomatik","Benzin","Sedan","Beyaz","1401 - 1600 cm3","101 - 125 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-3-serisi-320i-50th-year-m-edition/yeni-renk-otomotiv-2022-bmw-320i-50th-year-47-000km-m-edition/35375799","35375799",02 Aralık 2025,"Buca","İzmir","3.500.000 TL","BMW","3 Serisi","320i 50th Year M Edition","2022","47.000 km","Otomatik","Benzin","Sedan","Gri","1401 - 1600 cm3","151 - 175 HP","Arkadan İtiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-peugeot-206-1-4-hdi-x-line/sahibinden-peugeot-206-1-4-hdi-x-design-2006-model/35368392","35368392",02 Aralık 2025,"Menderes","İzmir","230.000 TL","Peugeot","206","1.4 HDi X-line","2005","338.000 km","Düz","Dizel","Hatchback/5","Beyaz","1398 cc","71 hp","Önden Çekiş","İkinci El","4,3 lt","50 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-2-serisi-216d-active-tourer/boyasiz-2015-bmw-2-16d-active-tourer-cam-tavan/35375628","35375628",02 Aralık 2025,"Gaziemir","İzmir","1.235.000 TL","BMW","2 Serisi","216d Active Tourer Active Tourer","2015","149.000 km","Otomatik","Dizel","MPV","Siyah","1496 cc","116 hp","Önden Çekiş","İkinci El","4 lt","51 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-dacia-sandero-1-0-tce-essential/sahibinden-dacia-sandero-1-0-tce-essential-2022-model/35375239","35375239",02 Aralık 2025,"Bornova","İzmir","980.000 TL","Dacia","Sandero","1.0 Tce Essential","2022","42.500 km","Otomatik","Benzin","Hatchback/5","Beyaz","999 cc","90 hp","Önden Çekiş","İkinci El","4,9 lt","50 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tfsi/arac-sorunsuz-binilen-aractir/33945294","33945294",02 Aralık 2025,"Gaziemir","İzmir","850.000 TL","Audi","A6","A6 Sedan 2.0 TFSI","2008","450.000 km","Otomatik","Benzin","Sedan","Siyah","1984 cc","170 hp","Önden Çekiş","İkinci El","8,2 lt","70 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-1-serisi-116i-m-sport/mia-car-2014-bmw-116i-m-sport-estoril-mavi-924-000-tl-kredi/35375241","35375241",02 Aralık 2025,"Gaziemir","İzmir","1.295.900 TL","BMW","1 Serisi","116i M Sport","2014","173.000 km","Otomatik","Benzin","Hatchback/5","Mavi","1598 cc","136 hp","Arkadan İtiş","İkinci El","5,6 lt","52 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-bmw-1-serisi-116i-joy-edition/620-bin-36-ay-kredi-imkani-hatasiz-boyasiz-tertemiz-dusuk-km/29016029","29016029",02 Aralık 2025,"Buca","İzmir","1.025.000 TL","BMW","1 Serisi","116i Joy Edition","2014","178.500 km","Otomatik","Benzin","Hatchback/5","Beyaz","1598 cc","136 hp","Arkadan İtiş","İkinci El","5,7 lt","52 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-1-4-tfsi-sport/degisensiz-boyasiz-tramersiz-hatasiz-112-000-km/35374944","35374944",02 Aralık 2025,"Bornova","İzmir","2.599.000 TL","Audi","A5","A5 Sportback 1.4 TFSI Sport","2017","112.000 km","Otomatik","Benzin","Hatchback/5","Mavi","1201 - 1400 cm3","126 - 150 HP","Önden Çekiş","İkinci El",,,"Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-nissan-primera-1-6-comfort/nissan-primera-1-6-comfort-2001-model-dusuk-km-klimali-japon-mercedes-i/24088212","24088212",02 Aralık 2025,"Buca","İzmir","375.000 TL","Nissan","Primera","1.6 Comfort","2001","238.500 km","Düz","LPG & Benzin","Sedan","Beyaz","1597 cc","106 hp","Önden Çekiş","İkinci El","7,3 lt","60 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-seat-leon-1-6-stylance/sahibinden-seat-leon-1-6-stylance-2008-model/35367195","35367195",02 Aralık 2025,"Bayraklı","İzmir","618.000 TL","Seat","Leon","1.6 Stylance","2008","214.000 km","Düz","LPG & Benzin","Hatchback/5","Siyah","1595 cc","102 hp","Önden Çekiş","İkinci El","7,6 lt","55 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-fiat-marea-1-6-exclusive/sahibinden-fiat-marea-1-6-exclusive-2003-model/35367556","35367556",02 Aralık 2025,"Bergama","İzmir","325.000 TL","Fiat","Marea","1.6 Exclusive","2003","300.000 km","Düz","LPG & Benzin","Sedan","Füme","1596 cc","103 hp","Önden Çekiş","İkinci El","8,1 lt","63 lt",,"Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-opel-insignia-1-6-cdti-design/2016-1-6cdti-insignia-19-jant-k-ayna-anaht-giris-cikis-car-play/33114798","33114798",02 Aralık 2025,"Karabağlar","İzmir","865.000 TL","Opel","Insignia","1.6 CDTI Design","2016","247.000 km","Otomatik","Dizel","Sedan","Gri (Gümüş)","1598 cc","136 hp","Önden Çekiş","İkinci El","5 lt","70 lt","Takasa Uygun","Sahibinden"
"https://www.arabam.com/ilan/galeriden-satilik-alfa-romeo-giulietta-1-4-tb-multiair-distinctive/onur-inan-otomotivden-2011-masrafsiz-cam-tavanli-1-4-tb/35374464","35374464",02 Aralık 2025,"Karşıyaka","İzmir","585.000 TL","Alfa Romeo","Giulietta","1.4 TB MultiAir Distinctive","2011","235.000 km","Düz","LPG & Benzin","Hatchback/5","Beyaz","1368 cc","170 hp","Önden Çekiş","İkinci El","5,8 lt","60 lt","Takasa Uygun","Galeriden"
"https://www.arabam.com/ilan/sahibinden-satilik-volkswagen-polo-1-0-trendline/sahibinden-volkswagen-polo-1-0-trendline-2017-model/35374023","35374023",02 Aralık 2025,"Menderes","İzmir","845.000 TL","Volkswagen","Polo","1.0 Trendline","2017","45.000 km","Düz","Benzin","Hatchback/5","Beyaz","999 cc","75 hp","Önden Çekiş","İkinci El","5,1 lt","45 lt","Takasa Uygun Değil","Sahibinden"
"https://www.arabam.com/ilan/sahibinden-satilik-renault-megane-1-5-dci-touch/sahibinden-renault-megane-1-5-dci-touch-2017-model/35365222","35365222",02 Aralık 2025,"Kemalpaşa","İzmir","780.000 TL","Renault","Megane","1.5 dCi Touch","2017","156.000 km","Yarı Otomatik","Dizel","Sedan","Gri (titanyum)","1461 cc","110 hp","Önden Çekiş","İkinci El","3,8 lt","49 lt",,"Sahibinden"
